regulatoryGene,targetGene,weight
PRRX2,PUS10,0.0336731104578329
CEBPA,NAT8L,0.0336639688740246
FOSB,SELE,0.0336445411544115
IRF5,TBXAS1,0.0336287277342574
IRF8,CD86,0.0336134591719253
SNAPC4,ZBTB48,0.0336122277782079
E2F8,MYBL2,0.03361183633278
E2F2,CCNB2,0.0336108016034321
IKZF1,GBP5,0.0336085476788237
DZIP1,JAM3,0.0336047058125501
IRF8,CSF1R,0.0336020455080127
IKZF3,KIF21B,0.0335932800368051
TFAP2C,MUC15,0.033578139111907
MYBL2,NEIL3,0.0335579924670741
SPI1,C1QA,0.0335479167925094
TRPS1,PLS1,0.0335469156418299
IKZF3,SLAMF6,0.0335372685156252
ZFPM2,SHE,0.0335144893309491
IRF8,PLEK,0.0335094806182635
ATF3,ANKRD37,0.0335044714629779
ELF3,SERPINB5,0.0335026865636034
BCL11A,KRT15,0.0335019655220431
EBF1,SIK2,0.0334961432439507
HOXA1,RP11-588K22.2,0.0334957831585734
SPI1,PSTPIP1,0.0334740662140772
FOXI1,MUC15,0.0334579918011009
ZNF639,AIMP1,0.0334568782196914
TFAP2A,COL17A1,0.0334428589966752
CEBPA,PDE3B,0.033438211729678
IKZF3,TRAF3IP3,0.0334357035339664
SP140,CD19,0.0334168035591295
FOXN3,DIP2C,0.0334164260983011
E2F2,KIF15,0.0334115044083528
CEBPA,TMEM132C,0.0333959295375332
HOXB3,HOXB2,0.0333936654620444
ZNF831,ITK,0.03338799785611
ZNF316,SAFB2,0.0333806034534753
EPAS1,HSD17B13,0.0333729609173424
SAFB,RBM19,0.033341274174297
IKZF1,RGS18,0.0333229840891182
FOXO1,KLF9,0.0333228700900184
SAFB,HIRIP3,0.0333158476353978
ZNF692,KAT2A,0.0333151937345125
NR4A1,IL6,0.0333089244603537
TFEC,LPXN,0.0332933109437771
EGR3,EGR1,0.0332893853551825
E2F8,OIP5,0.0332829836416266
TFE3,TLN1,0.0332570118900744
ZBED6,HMBOX1,0.0332483978718961
ESR1,SLC44A1,0.0332448866150528
MYRF,ASIC1,0.0332432557009303
USF2,SNF8,0.0332215545582079
CEBPA,RETSAT,0.033217741886165
IKZF3,MIAT,0.0332134500119541
ZNF831,TRAT1,0.033197355913377
IRF5,HAVCR2,0.0331946337701662
ZBTB47,KIF1C,0.0331924962313217
CENPT,BRICD5,0.0331876296441847
PPARG,LPL,0.0331846644396356
EBF1,MMD,0.0331743479952038
ZGPAT,LEMD2,0.0331737770818478
MYBL2,E2F2,0.033173046960015
TEF,ARNTL,0.0331677053536493
RXRA,ANXA6,0.0331652775134417
PPARG,LGALS12,0.0331642315916597
IKZF3,FCRL1,0.0331490846558333
IRF5,C1QC,0.0331445947565794
PPARG,GPX3,0.033137217605493
CSRNP1,KLF6,0.0331241269262184
LMX1A,RP11-438L7.3,0.0331217243090582
SPI1,NPL,0.033116727578105
E2F2,CDC45,0.0331117573182972
ZBTB42,CACFD1,0.0331092919221445
MIXL1,LINC00494,0.0330986834974062
IRF5,BTK,0.0330909389441752
ZNF552,GREB1,0.0330880542628523
TFEC,PLEK,0.0330842416954879
PIN1,FAM50A,0.0330623686581855
SOX2,TMPRSS4,0.0330613784155159
SP140,BLK,0.0330590243409827
STAT5A,RP11-259N19.1,0.0330479036030039
TFAP2B,KLK5,0.0330436255805414
HOXC11,HOXC10,0.0330424277233202
MLXIPL,ACSM5,0.0330249113659221
STAT1,IFI44,0.0330239792277351
ATF3,EGR3,0.0330239179153151
GLI2,CRMP1,0.0330205058803588
MYBL2,RAD54L,0.0330157923866063
FOXN2,LRRC75B,0.0330127149353552
SPI1,LILRB3,0.0330113846199193
ZNF32,ZCCHC17,0.033010718935451
PPARG,CTD-2540B15.11,0.0330097446726487
IRF5,NPL,0.0330033834261413
SPI1,SASH3,0.0329925216684885
POU2AF1,IGLC2,0.0329829860955904
PIN1,LRPAP1,0.0329710404848023
E2F7,CENPF,0.0329587759777982
MYBL2,CCNA2,0.0329409847102322
IRF5,CTSS,0.0329393499436881
ZNF208,ZNF676,0.0329378273758852
KLF14,COPZ2,0.0329364184224052
SP140,SPN,0.0329354409933819
TFE3,ITGB1BP1,0.0329105238052487
MYBL2,CKAP2L,0.0328992061548533
EOMES,LINC00861,0.0328939550243861
SP140,LY9,0.0328769731595652
E2F2,NCAPG,0.032874348879157
GRHL2,CDH1,0.0328720742470004
ZGPAT,SART1,0.0328678608251231
FLI1,IL18R1,0.0328638719555011
JDP2,METRNL,0.0328497801485061
SPI1,IL10RA,0.0328455615576101
GATA3,IGDCC3,0.0328448500923882
SPI1,DOCK2,0.0328444948413591
FOXA1,KIAA1467,0.032841119015107
L3MBTL1,RP11-449P15.2,0.0328400780631016
TFEC,BTK,0.0328365799937214
ZBTB17,INO80E,0.0328344884620694
SPI1,KCNJ5,0.0328287769107091
FOXM1,CDCA8,0.0328113246931231
EBF1,MAOA,0.0327984713769292
EGR3,CTD-3247F14.2,0.0327978816683338
IRF5,PLCB2,0.0327790615316474
FOXM1,CCNB1,0.0327770472835159
SPI1,CTSB,0.0327597433930435
ERG,CLEC14A,0.0327541395757634
SPI1,PARVG,0.0327527745488149
EPAS1,GLDN,0.0327494561902316
POU2AF1,IGLV3-25,0.0327487033528218
DMTF1,PNISR,0.0327364392988447
SPI1,LST1,0.0327232443571921
ZGPAT,AC009299.5,0.0327156684090114
PAX5,CD19,0.03271541605159
GTF2I,TCEA1P2,0.0327016764561069
LYL1,PRF1,0.0326930937940079
IRX6,HSPB7,0.0326899402842171
SPI1,FGD2,0.0326875232028954
SP140,IL21R,0.0326693175647954
POU2AF1,CD27,0.0326620904242806
MYBL2,CENPM,0.0326510783908183
MYBL2,NMU,0.0326453085534565
POU2AF1,IGHV5-51,0.0326357246340342
EBF1,PRKAR2B,0.0326316773232466
FOXA1,CTD-2284J15.1,0.0326291863713931
MYBL2,TIMELESS,0.0326181242233786
E2F8,LMNB1,0.032608967318888
IKZF1,BIN2,0.0326056041009887
EBF1,CTD-2154I11.2,0.0326006428848381
HOXA3,HOXA4,0.0325854373243143
IKZF3,RP11-284N8.3,0.0325767379308708
FOSB,PPP1R15A,0.0325758398181245
PAX5,FAM129C,0.0325626794865782
SPI1,LYZ,0.0325617795013026
SP140,FAM129C,0.0325555437410569
MYBL2,TYMS,0.032555357541708
MBD2,ADK,0.0325507705319162
EBF1,TRHDE-AS1,0.0325387542692614
SP140,CCR5,0.0325038045088129
POU2AF1,DERL3,0.0325002654632812
PPARG,MYO16,0.0324943086208472
MECOM,MCTP1,0.0324905864294846
SPI1,ADAP2,0.0324903873977586
GTF3A,SMIM20,0.0324886220921616
IRF8,HAVCR2,0.032482477569256
HSF4,RP4-800G7.2,0.0324791129694637
ZNF140,AP1M1,0.032477764048039
TFE3,MGLL,0.0324758270178671
XBP1,MSX2,0.0324735471891599
ERG,FGD5,0.0324700256241278
NFE2,PHOSPHO1,0.0324607534032918
PPARG,AOC3,0.0324596958511245
SPI1,HCLS1,0.0324528610700664
MBD3,STRN4,0.0324513854304219
FLI1,RP11-389C8.2,0.0324510202516024
CENPT,PRSS53,0.0324498134057674
ZEB2,BNC2,0.0324480084035855
CEBPA,MGLL,0.0324409127685136
RFX2,NFATC2,0.03244017297409
LHX4,RP11-45M22.2,0.0324391873348031
E2F8,PRC1,0.0324362914685774
MECOM,LRRC8C,0.0324238951335877
SOX8,LINC00092,0.032418911385022
ZNF562,RP11-430C7.4,0.0324162292301424
PPARG,PCK1,0.0324152976382652
EBF1,LMO3,0.0324078345174188
IKZF1,CD48,0.0324076122307416
HHEX,HOXD1,0.0324070291218169
FLI1,GIMAP5,0.0324068299556337
SPI1,CTSS,0.0323942849568427
STAT1,IFI44L,0.0323881639238143
TFEC,CCR1,0.032377777913096
KLF9,F3,0.0323683886555314
CENPT,AGER,0.0323575376346359
SPI1,SCIMP,0.0323422360603984
GFI1,CD3E,0.0323421978298512
TEF,NR1D2,0.0323371051506536
SGSM2,SH3GLB2,0.0323271845799713
EBF1,CPM,0.0323149821500427
ZNF497,CTD-2619J13.9,0.0323123209491583
ZFHX4,PCDH18,0.032310425397558
HOXB5,HOXB6,0.0323085899588889
TRPS1,ITGA2,0.0323023626301704
NPAS1,TEKT5,0.0322895207631307
EHF,SMARCC1,0.0322877411214492
E2F2,GTSE1,0.0322821456844723
MLXIPL,AQP7,0.0322797028157287
SRCAP,ZNF142,0.0322716036521996
GTF2I,BIVM-ERCC5,0.0322693583402673
USF2,FAM50A,0.0322559238635849
IRF5,CYTH4,0.0322526717657089
PPARG,STX11,0.0322492685246622
IRF5,PTPRO,0.0322468406419384
E2F2,RAD54L,0.0322417832929371
ZNF142,RANBP10,0.0322410320197258
PPARG,MMD,0.0322316524688612
ASH1L,HUWE1,0.0322287209312079
ZNF431,FAM32A,0.0322258201169178
CEBPA,RP11-823E8.3,0.0322251862408884
FOXN3,ZNF106,0.0322119483354844
EBF1,PLIN1,0.0322071399680263
XBP1,SPAG6,0.0321813135310944
SAFB,TCOF1,0.0321726666465297
TBX5,TBX5-AS1,0.0321710944112547
TFEC,NLRC4,0.0321560234194412
MYBL2,ZWINT,0.0321552024273522
EBF1,GPATCH11,0.0321492326823349
PPARG,RP3-414A15.12,0.0321409628644025
ZIC4,ZIC1,0.0321380066784691
IKZF1,CCR2,0.0321365339250084
E2F8,CDCA5,0.0321291794303549
IRF5,ARRB2,0.0321198489569564
ZMAT1,SH3BP5-AS1,0.0321165264873702
SGSM2,UBE2V2,0.032108701953703
KLF4,KLF2,0.032105489483347
SAFB,UBTF,0.0321019409420754
IRF9,ISG15,0.0321011279222812
ATF3,NR4A3,0.0321007018338229
ZGPAT,CCDC9,0.0320945676016134
E2F2,CDC25C,0.0320844492706958
EOMES,TIGIT,0.0320806032196829
TFEC,GPR65,0.0320784279730426
PPARG,SMIM3,0.0320748442928485
HMG20B,TRAPPC6A,0.032058373591065
ZNF552,MYB,0.0320552125745919
POU2AF1,PNOC,0.0320468741429109
ZNF783,CLK2,0.0320409698082127
HOXC13,HOXC11,0.0320357502617141
MYBL2,CIT,0.032035341654828
FOSB,HBEGF,0.0320249206958403
FOXM1,CHEK1,0.0320194739982858
ZNF423,ZCCHC24,0.0320190701198636
E2F7,CDCA2,0.0320176309614556
THAP2,DUSP19,0.0320160199324373
THAP2,RP11-119F7.5,0.0319964841482968
KLF14,DMTN,0.0319964395983334
PPARG,ADIPOR2,0.0319944260779948
NR4A3,DYRK3,0.0319873838391274
MYBL2,DTL,0.0319816201328048
TFEC,PRKCB,0.0319798739263967
CC2D1A,SGSM3,0.031978715806182
CEBPA,SEMA3G,0.0319617831019433
ETS2,SLC2A3,0.0319518481434959
NPAS1,KLHL35,0.0319498164712846
JUNB,SOCS3,0.0319479295029253
FOXM1,ORC1,0.0319355903500664
E2F1,RAD51,0.0319195774873134
ZEB1,SLFN11,0.0319156043013458
JUND,CYR61,0.0319097136467774
E2F8,SGOL1,0.0319094502570656
PPARG,MARC1,0.0319043233222029
GTF3A,ATP5J,0.0318653277302168
E2F2,LMNB1,0.0318497480016284
GTF3A,ATP6V0E1,0.0318434962562882
POU2F2,LILRB1,0.0318373357912123
MLXIPL,ADIPOQ,0.0318371985732517
SPI1,CD53,0.0318334562705901
FBXL19,FAM129B,0.0318319655591448
IRF8,CCR1,0.0318214260173482
CUX2,IDI1,0.0318146645551259
E2F7,SKA1,0.0318119857778717
CASZ1,CNNM4,0.0318005109980705
EBF1,GNAI1,0.0317944735577836
EHF,KLK5,0.0317884599420888
FOSL1,CDR2,0.0317782458576792
NR1D1,PER3,0.031763050816663
PPARG,PQLC2L,0.031759631036048
IRF8,TLR8,0.0317575088658727
SP140,TCL1A,0.0317446821650704
EBF1,PDE3B,0.0317394016543926
SPI1,THEMIS2,0.0317373758656715
E2F7,HJURP,0.031726704361278
E2F7,NUSAP1,0.0317240339947672
MYBL2,ORC1,0.0317204815345696
IRF8,FCER1G,0.0317178348923055
CEBPA,DGAT2,0.0317153742465416
E2F8,CCNB2,0.0316927404889268
IRF5,FERMT3,0.0316922054251754
PIN1,CDC37,0.0316895586109462
MLXIPL,CIDEC,0.0316780244794769
EPAS1,MCAM,0.031677133294299
ZEB2,ANKRD33B,0.0316629056165984
IKZF1,TLR6,0.0316608087281301
E2F2,KIF20A,0.0316551604047975
HOXB7,GNG11,0.0316478500855658
SP140,RP11-693J15.4,0.0316284053003299
POU2AF1,IGHV2-26,0.0316256350799344
ELF5,SLC26A4-AS1,0.0316001367873535
OVOL2,TNK1,0.031598188702978
IKZF3,CCR5,0.0315884200686922
E2F8,UBE2T,0.0315867412652127
ZNF140,TESK1,0.0315819859985073
ZNF787,DOHH,0.0315755692889196
E2F2,FAM83D,0.031564146598906
SPI1,COTL1,0.0315627070378691
PLSCR1,OSMR,0.0315622645787246
SPI1,CD33,0.0315580356004694
SP140,CD247,0.0315577950418514
ZBTB17,LRWD1,0.031554172204731
E2F8,CDKN3,0.0315433863551276
PPARG,TRHDE-AS1,0.0315426978627419
SP140,ITK,0.0315421945223777
POU2AF1,IGKV1-33,0.0315402489113656
MYBL2,FAM64A,0.0315390517034779
SP140,MS4A1,0.0315274285169344
HOXA10,PEX19,0.0315224276081435
SP140,CD5,0.0315182473409775
E2F7,DLGAP5,0.0315102649045016
ZNF676,ZNF208,0.0315071537544967
MECOM,PTPRB,0.031505860690315
BCL11A,NRTN,0.0315039433634756
MLXIPL,ACSL1,0.0315025710295978
E2F2,CDC6,0.0314912542463938
PPARG,SPATA9,0.0314825670929459
PIN1,TSR3,0.0314762308253497
STAT1,PARP9,0.0314755815283456
E2F8,FAM111B,0.0314714635189216
PPARA,MAVS,0.0314528398406256
DRAP1,CDK11B,0.0314511951324185
LYL1,STK10,0.0314489531479803
ATF3,EGR1,0.0314488328732747
IRF5,SIGLEC7,0.0314395006817745
E2F8,CENPF,0.031436752961892
FOSL2,IL6,0.0314320604425295
POU2AF1,CD79A,0.0314236731697391
TCF4,ZFHX4,0.0314232229294481
SAFB,TSR2,0.0314156676433767
SPI1,EBI3,0.0314138514320681
NR4A2,SELE,0.0314090520160501
L3MBTL1,RP4-800G7.2,0.0314023691358072
STAT5A,TNFRSF21,0.031391145556269
SGSM2,DHX34,0.0313908634514142
RXRB,HDAC5,0.0313862318037785
CEBPA,PDXK,0.0313844312255647
EOMES,TRAV26-1,0.0313841355405932
E4F1,CACTIN,0.0313804432505502
FLI1,LRRC32,0.0313787305114692
SGSM2,SLC25A29,0.031378276661369
EBF1,SEPT11,0.0313765330609237
PPARG,CIDEC,0.0313760865672025
E2F7,DEPDC1B,0.0313702986042538
PPARG,PRKAR2B,0.0313673825460875
IKZF1,AOAH,0.0313636620584718
SAFB,GRIPAP1,0.0313619252394672
MYBL2,POC1A,0.031340425644014
MYRF,NRG3,0.0313392623600997
SOX10,BCL11A,0.0313310994749567
EGR1,FOSB,0.0313294758122958
TCF4,BNC2,0.0313254245036818
NFE2,CMTM2,0.0313241463213547
PPARG,ADRB1,0.0313175812694798
IRF5,BIN2,0.0313165118981164
FOXA1,RUNDC1,0.0313158853751867
ZNF692,APBB3,0.0313103375008989
GABPA,C16orf52,0.0313085086738271
NR4A2,FOSB,0.0313048988625545
ANKZF1,CCNY,0.0312994252896607
ZNF497,BZRAP1,0.0312992577712374
SP100,IFIT3,0.0312898847653292
ZNF609,PRRC2B,0.0312864933495536
FOXN3,ATP9A,0.0312856197864775
SPI1,HAVCR2,0.0312852117269252
SPI1,PTPRO,0.0312811804952773
ZFHX4,FAT4,0.0312788730476437
ZNF777,THOP1,0.0312772362807687
MBNL2,SSPN,0.0312619073277501
PIN1,LONP1,0.0312586181831766
EBF1,UBA2,0.0312558280022686
TFE3,VEGFB,0.0312547282636163
THYN1,RPS20,0.0312541187919606
POU2F3,SCNN1G,0.0312422804237827
FOXM1,MTFR2,0.0312399089832181
ZNF771,C1QTNF4,0.0312378752354094
E2F2,HJURP,0.031235228598747
PPARG,LVRN,0.0312326779065723
ZNF524,UQCC3,0.0312269458768922
DRAP1,HARS,0.0312238002470019
SAFB2,C19orf68,0.0312061656346556
CEBPA,SLC7A10,0.031204718069765
CSRNP1,ATF3,0.0311967327743724
PPARG,ELOVL3,0.0311871637345144
ZEB1,EBF2,0.0311844163892456
FOXN2,KAT2B,0.031179790698604
FBXL19,GPSM1,0.0311773216995683
CEBPA,CA4,0.031175929512606
TFEC,PLA2G7,0.0311716474777537
CEBPA,RARRES2,0.0311704568451286
CENPT,TAF1C,0.0311582511118467
TFE3,CDKN2B,0.0311507475073318
FBXL19,TCF3,0.0311448893661826
JUND,CSRNP1,0.0311369812198866
SPEN,YLPM1,0.0311333494410307
KLF5,SLC12A2,0.0311298360298908
SPI1,ALOX5AP,0.0311259247546004
GATA3,FOXA1,0.031117251784162
FOSL2,ADAMTS1,0.0311158832120019
BATF3,C1orf162,0.0311030398882476
FOSL1,CLCF1,0.031097777313321
SPI1,C1orf162,0.0310942699488401
SPI1,TBXAS1,0.0310913338528477
PPARG,TK2,0.0310746682287109
TP63,NTF4,0.0310673058767087
CEBPA,PTPRS,0.0310574941826373
IRF5,SLAMF8,0.031052934981018
LYL1,GRAP,0.0310514776403021
ELF5,VSTM5,0.0310483283117707
ZNF629,ILF3,0.0310475640139322
ASH1L,MED13L,0.0310472977619881
EBF1,JAK1,0.031044593909116
E2F8,RAD54L,0.0310444522990379
GTF3A,TMEM14C,0.0310439085116221
FOXM1,PRR11,0.031043896446843
MYB,LYPD6,0.0310417207702131
LHX4,AC020951.1,0.0310413685517826
SPDEF,REEP6,0.0310401626470997
ATF3,NR4A1,0.0310375782253752
PPARG,MGLL,0.0310355518249095
ZEB1,ABCC9,0.0310309791591252
IRX5,CTD-2015G9.2,0.0310298802491551
ZNF202,ZBTB49,0.0310273203324397
PPARG,TIMP4,0.0310234896781043
ZNF428,TMEM160,0.0310211767937396
CEBPA,PCK1,0.0310135986849174
EBF1,STX11,0.0310123546259779
MLXIPL,LGALS12,0.031011831282681
FLI1,GIMAP8,0.0310107659646748
IRF5,LCP1,0.0310081795968592
ZGPAT,OGFR,0.0310027544540664
PPARG,MCAM,0.0310020482671134
TFEC,TLR8,0.0309987399912087
SPI1,HK3,0.0309952107977839
TFAP2A,ARHGAP40,0.0309942305127161
TFE3,ACOX2,0.030992665083684
GTF3A,PSMB1,0.0309860346754038
CSRNP1,PPP1R15A,0.030983048134258
SPI1,ITGAX,0.0309823850506174
ZEB2,SH3D19,0.0309767345342935
ZNF552,PREX1,0.0309727618527002
SOX8,MYRF,0.0309635338676156
EGR1,BTG2,0.0309589920901067
SP140,IKZF3,0.0309536381392336
TBX21,CD244,0.0309513476911641
PPARG,GPAM,0.0309470581766878
E2F2,CDCA5,0.0309422630469407
ELF5,LINC00092,0.0309322045514515
NACC2,SLC29A4,0.0309171802598623
ZNF552,SIAH2,0.0309109013463834
POU2AF1,IGLV3-1,0.0309082902316704
ZNF423,KANK2,0.0309044658632321
IKZF3,LAX1,0.0309004258641104
CEBPA,LGALS12,0.0308977738900736
ZEB1,TCF4,0.0308903107198369
HSF4,CENPT,0.0308895312254693
ZGPAT,EHBP1L1,0.0308888076038787
ERG,WSCD1,0.0308825991882507
LYL1,PSTPIP1,0.0308790493766691
SPI1,BTK,0.0308784059695324
ZEB2,GNG2,0.0308781787641319
EOMES,CXCL9,0.0308687355672668
ZEB2,HDAC9,0.0308643878499201
GFI1,UBASH3A,0.0308637324711627
LHX4,RNF185-AS1,0.030855146132261
EBF1,PJA1,0.0308467436606829
IRX6,ELMOD3,0.0308332286898661
E2F8,FAM64A,0.0308278570985277
KLF8,C1QBP,0.0308233125885657
ZNF107,NCKAP5,0.0308205800324339
CEBPA,TYRO3,0.0308179153801142
SKIL,ABHD13,0.0308150598939593
ZBTB20,HMBOX1,0.0308139428347667
IKZF1,CRTAM,0.0308072051185084
EBF1,ANTXR2,0.0307996428478825
TFAP2B,ARHGEF38,0.0307951072331343
IRF5,CD4,0.0307936041042125
TFEC,SLC7A7,0.0307928281236699
SOX10,KLK5,0.0307927359044222
FOXM1,CENPU,0.0307897502151304
TFE3,ST6GALNAC6,0.0307864069261712
PRDM16,ITIH3,0.0307860813808263
SPI1,NCF2,0.0307848618041088
POU2AF1,BLK,0.03078187956248
TFE3,INPP5K,0.0307811136593376
HSF4,RTEL1-TNFRSF6B,0.0307796865334556
E2F8,DIAPH3,0.0307655681320959
POU2AF1,IGKV3-11,0.0307642685754635
PPARG,PLIN1,0.0307638893841378
RORB,BMP3,0.0307570087091814
IRF5,NCKAP1L,0.0307565282794028
PRRX1,ABI3BP,0.03075261582472
TFAP2C,FA2H,0.0307485779458825
ZNF511,CCT7,0.0307439899254743
SPI1,C19orf38,0.0307424944143042
ERG,CDH5,0.0307373300925816
DRAP1,PPM1G,0.0307370805663876
PPARG,HSPA12A,0.0307277081069716
ZBED6,NBEAL1,0.0307247437830264
CEBPA,CAMK1,0.0307227920807121
MLXIPL,LPL,0.0307168663725524
JAZF1,RDH13,0.0307113271032003
E2F7,TOP2A,0.0307102520570782
POU2F2,ARHGAP9,0.030706795082545
TAL1,HSD17B11,0.0307022796674857
TFE3,NPR1,0.0307001757793241
PPARA,ALDH6A1,0.0307000357496689
RHOXF1,MSTO1,0.0306919890055531
ZNF688,MRPL51,0.0306886632046624
EBF2,AVPR1A,0.0306795280516179
IRF5,BCL2A1,0.0306774442475988
CENPT,RTEL1-TNFRSF6B,0.0306697848486392
PPARG,DEFB132,0.0306627892095036
ZBTB48,CLASRP,0.0306597577585235
PPARG,ADH1B,0.030650219988835
TFE3,SLC29A4,0.030645996831088
GTF3A,IAH1,0.0306398324584345
MLXIPL,RNF157,0.0306369691112021
LYL1,S1PR4,0.0306349263145486
IRF8,LILRB2,0.0306323485445657
FLI1,LHX6,0.0306302314148758
E2F8,SKA3,0.0306290821346822
E2F3,DBP,0.0306229791016056
SP140,GPR18,0.030621382501162
CENPT,CTC-479C5.12,0.0306173523201542
ZGLP1,NEIL1,0.0306117140950846
EBF1,FERMT2,0.0306100558324551
EBF1,UVRAG,0.0306072648983759
EEA1,ITSN2,0.0306024846648682
L3MBTL1,CYP2D8P,0.0305984843609494
CENPT,CTC-479C5.10,0.0305982794965366
DNMT1,NDE1,0.0305938456148737
TFEC,MNDA,0.030593738697639
EBF1,RGS22,0.0305909504697363
MLXIPL,ACACB,0.0305903027486302
FOXM1,POLQ,0.0305870197765393
TEAD1,FOXN3,0.0305860844396073
IRF8,PTPRO,0.0305799259251739
PPARG,RBP7,0.0305762361590992
SNAPC4,PIDD1,0.0305750091405458
TFEC,LCP2,0.0305719786343202
SP140,SLAMF6,0.0305711046333404
IRF5,SCIMP,0.0305707483301445
ELF3,SLC6A14,0.0305669218638208
CREBL2,SNX5,0.0305585922123696
ZNF609,EVC,0.0305581252325052
OVOL2,PATZ1,0.0305565220733245
PPARG,TMEM132C,0.0305530635605852
CIC,EDC4,0.0305409426905544
JUND,PPP1R15A,0.0305315619694559
IRF5,KCNAB2,0.03053146803824
TFE3,RDH5,0.030521655188278
ERG,GIMAP4,0.0304966967272323
E2F2,NCAPH,0.0304923424506426
PGR,PPP4R4,0.0304915318915232
ANKZF1,KAT2A,0.0304885362600021
E2F2,MELK,0.0304864796009214
IRF8,SIRPB2,0.030480737090496
ZGPAT,UBTF,0.0304757025487554
THAP11,RP3-405J10.3,0.0304739116806385
IRF5,C9orf139,0.0304678152431293
PPARG,ACO1,0.0304673654505055
IRF8,NPL,0.030466637280578
FLI1,PECAM1,0.0304655177778918
PPARG,TYRO3,0.0304620878421893
SP140,PTPN7,0.030461296108699
RXRA,NACC2,0.0304603475502387
JAZF1,PRRX1,0.0304592561628162
ERG,LRRC32,0.0304356790683274
HOXA10,RP11-736K20.5,0.0304251219562943
ZGPAT,SAFB,0.0304240092080342
CEBPA,TUSC5,0.0304188253654524
E2F7,RRM2,0.030418793925437
MYBL2,MTFR2,0.0304185589562037
EBF1,EPB41L2,0.0304176657408617
ZEB2,MSC-AS1,0.0304096044777891
CEBPA,DOK1,0.0304069421691765
FOSL2,THBS1,0.0303993867948647
FOSL2,SLC2A3,0.0303948388286134
PPARG,FABP4,0.0303942619638335
SPI1,C3AR1,0.0303820612948954
NFE2L1,HECTD3,0.0303765245854041
ZNF581,RPL29,0.0303668975629652
SMAD4,KLHL7,0.0303642508801073
PPARG,AC003986.6,0.0303640310938819
NR2C2,HNRNPA1P59,0.0303556390839274
AEBP1,P4HA3,0.0303534396465758
ELF3,OVOL1,0.030347899566226
PPARG,RDH5,0.0303478123072958
KLF16,ERF,0.0303453498124877
IRF8,NCKAP1L,0.0303441028175184
PPARG,BTD,0.0303423977716114
PPARG,CAV1,0.0303321536842019
EBF1,ACOX1,0.0303300954087603
HOXA9,HOXA7,0.030328065902587
EGR2,ATF3,0.0303254387819585
MYBL2,E2F8,0.0303244462565819
POU2F2,ARHGAP30,0.0303238010455991
MLXIPL,IQSEC1,0.030323568172715
MECOM,THSD7A,0.0303209792461837
MSX2,HACD3,0.0303205243668322
E2F2,FANCA,0.0303180202483553
CENPT,FAM193B,0.0303174207070071
XBP1,CTD-2284J15.1,0.0303154703299133
SAFB,AC026150.6,0.0303122426997751
PROX1,STAB2,0.0303113558843947
ZNF576,EIF3G,0.0303094084540425
JUNB,DUSP1,0.0303053863246668
EBF1,SLC7A10,0.0303047128813683
PPARG,DMGDH,0.0303034401604089
SPI1,BCL2A1,0.0303030217114516
ZNF627,RBBP4,0.0303022446957382
ZBTB48,CDK5RAP3,0.0302967348197245
TFEC,EMB,0.030296017835696
ZBTB37,CAPRIN2,0.0302946571774636
FOXA1,RP13-580F15.2,0.0302942499528385
NR4A2,IL1B,0.0302941918467239
MYB,S100A14,0.030294142871986
MLXIPL,TUSC5,0.0302932948644331
ERG,CD34,0.0302914272807361
ZNF324B,ZFP41,0.0302856439537267
ZNF541,VLDLR,0.0302802227757582
MECOM,NUAK1,0.0302779225139075
ELF5,APCDD1L,0.0302773184078399
POU2AF1,IGHV1-46,0.030270946931128
TFE3,PTRF,0.0302683225338384
IRF5,HLA-DMB,0.030265382205798
IKZF3,IKZF1,0.0302634514453564
NR4A1,TRIB1,0.030260055397694
ELK3,KCTD12,0.0302588129870123
E2F7,LMNB1,0.0302563949502387
SP140,BTLA,0.030247716207397
E2F7,KIF4A,0.0302394880473905
ZBED6,ZBTB37,0.0302387111541003
MLXIPL,SGCG,0.0302348563262408
FLI1,ERG,0.0302319943709479
EBF1,KCTD20,0.0302299826977306
E4F1,GGA1,0.0302248154749084
EBF1,SLC19A3,0.0302160362235465
KLF4,ZFP36,0.0302129386231116
TFE3,CES1,0.0302109290855641
ZNF524,NELFB,0.0302076334460111
DRAP1,DOHH,0.0302060525532133
EOMES,IL2RG,0.0302016275494937
ATF3,CYR61,0.0301993385061901
TFEC,TNFSF8,0.0301986081099205
ZNF598,TRMT61A,0.0301979385346528
ZBTB48,POLM,0.0301960540763041
EBF1,SLC25A16,0.0301856305726651
IRF5,LINC01272,0.030184021918053
ZEB1,PTPRB,0.0301764662444321
CENPT,CCNL2,0.0301634848574817
SLC2A4RG,TST,0.0301580105907094
FOXM1,ERCC6L,0.0301569316564428
SPI1,CD14,0.0301560318374203
EPAS1,CD300LG,0.0301549016236944
IKZF3,ITGAL,0.0301536059665622
MYRF,VSTM5,0.0301476844448245
ATF3,PTGS2,0.0301447260044335
AEBP1,TMEM119,0.0301438423944541
MLXIPL,RDH5,0.0301421660251647
E4F1,NARFL,0.030133522608204
ZEB1,MAP4K4,0.0301302325843975
ERG,APOL3,0.0301272600829089
SGSM2,SEPT7,0.0301264222024061
ZNF581,RPL18A,0.0301252809737356
E4F1,TELO2,0.0301245162738923
SAFB,PHRF1,0.030122276470765
IKZF1,ZNF831,0.0301221911708834
